"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit
9512,CA-2014-130575,2014-12-14,2014-12-16,"First Class",CS-11845,"Cari Sayre",Corporate,"United States",Chicago,Illinois,60623,Central,OFF-BI-10002353,"Office Supplies",Binders,"GBC VeloBind Cover Sets",9.264,3,0.8,-13.896
4414,CA-2014-130624,2014-06-21,2014-06-24,"First Class",TB-21280,"Toby Braunhardt",Consumer,"United States","New York City","New York",10024,East,OFF-AP-10001303,"Office Supplies",Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",59.7,3,0,26.865
4412,CA-2014-130624,2014-06-21,2014-06-24,"First Class",TB-21280,"Toby Braunhardt",Consumer,"United States","New York City","New York",10024,East,OFF-PA-10003883,"Office Supplies",Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4" X 5"""",19.65,3,0,9.039
4413,CA-2014-130624,2014-06-21,2014-06-24,"First Class",TB-21280,"Toby Braunhardt",Consumer,"United States","New York City","New York",10024,East,TEC-PH-10003963,Technology,Phones,"GE 2-Jack Phone Line Splitter",617.97,3,0,160.6722
8581,CA-2014-130673,2014-05-20,2014-05-22,"Second Class",MC-17590,"Matt Collister",Corporate,"United States","San Marcos",Texas,78666,Central,FUR-FU-10003489,Furniture,Furnishings,"Contemporary Borderless Frame",10.332,3,0.6,-5.9409
8582,CA-2014-130673,2014-05-20,2014-05-22,"Second Class",MC-17590,"Matt Collister",Corporate,"United States","San Marcos",Texas,78666,Central,OFF-PA-10000289,"Office Supplies",Paper,"Xerox 213",10.368,2,0.2,3.6288
8584,CA-2014-130673,2014-05-20,2014-05-22,"Second Class",MC-17590,"Matt Collister",Corporate,"United States","San Marcos",Texas,78666,Central,OFF-ST-10000636,"Office Supplies",Storage,"Rogers Profile Extra Capacity Storage Tub",66.96,5,0.2,-13.392
8583,CA-2014-130673,2014-05-20,2014-05-22,"Second Class",MC-17590,"Matt Collister",Corporate,"United States","San Marcos",Texas,78666,Central,TEC-AC-10004227,Technology,Accessories,"SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card",20.784,2,0.2,-3.6372
3008,CA-2014-130729,2014-10-24,2014-10-29,"Standard Class",AA-10375,"Allen Armold",Consumer,"United States","Rancho Cucamonga",California,91730,West,OFF-BI-10002706,"Office Supplies",Binders,"Avery Premier Heavy-Duty Binder with Round Locking Rings",34.272,3,0.2,11.1384
5328,CA-2014-130813,2014-01-06,2014-01-08,"Second Class",LS-17230,"Lycoris Saunders",Consumer,"United States","Los Angeles",California,90049,West,OFF-PA-10002005,"Office Supplies",Paper,"Xerox 225",19.44,3,0,9.3312
6023,CA-2014-130869,2014-11-17,2014-11-21,"Standard Class",CB-12025,"Cassandra Brandow",Consumer,"United States","Cedar Hill",Texas,75104,Central,OFF-EN-10002600,"Office Supplies",Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",7.08,3,0.2,2.478
8941,CA-2014-130918,2014-08-22,2014-08-24,"Second Class",JP-15520,"Jeremy Pistek",Consumer,"United States","North Miami",Florida,33161,South,OFF-SU-10003936,"Office Supplies",Supplies,"Acme Serrated Blade Letter Opener",7.632,3,0.2,-1.8126
306,CA-2014-130960,2014-12-30,2015-01-04,"Standard Class",KB-16600,"Ken Brennan",Corporate,"United States",Taylor,Michigan,48180,Central,OFF-AR-10003651,"Office Supplies",Art,"Newell 350",9.84,3,0,2.8536
2646,CA-2014-131002,2014-09-07,2014-09-12,"Second Class",TB-21400,"Tom Boeckenhauer",Consumer,"United States",Tulsa,Oklahoma,74133,Central,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13" Clairmont Wall Clock"",57.69,3,0,23.6529
2649,CA-2014-131002,2014-09-07,2014-09-12,"Second Class",TB-21400,"Tom Boeckenhauer",Consumer,"United States",Tulsa,Oklahoma,74133,Central,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0,213.6888
2647,CA-2014-131002,2014-09-07,2014-09-12,"Second Class",TB-21400,"Tom Boeckenhauer",Consumer,"United States",Tulsa,Oklahoma,74133,Central,OFF-BI-10000948,"Office Supplies",Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",42.81,3,0,20.1207
2648,CA-2014-131002,2014-09-07,2014-09-12,"Second Class",TB-21400,"Tom Boeckenhauer",Consumer,"United States",Tulsa,Oklahoma,74133,Central,OFF-PA-10000223,"Office Supplies",Paper,"Xerox 2000",12.96,2,0,6.2208
2650,CA-2014-131002,2014-09-07,2014-09-12,"Second Class",TB-21400,"Tom Boeckenhauer",Consumer,"United States",Tulsa,Oklahoma,74133,Central,TEC-PH-10000215,Technology,Phones,"Plantronics CordlessPhone Headsetwith In-line Volume - M214C",104.85,3,0,28.3095
7949,CA-2014-131009,2014-03-01,2014-03-05,"Standard Class",SC-20380,"Shahid Collister",Consumer,"United States","El Paso",Texas,79907,Central,FUR-CH-10001270,Furniture,Chairs,"Harbour Creations Steel Folding Chair",362.25,6,0.3,0
7950,CA-2014-131009,2014-03-01,2014-03-05,"Standard Class",SC-20380,"Shahid Collister",Consumer,"United States","El Paso",Texas,79907,Central,FUR-FU-10001095,Furniture,Furnishings,"DAX Black Cherry Wood-Tone Poster Frame",63.552,6,0.6,-34.9536
7948,CA-2014-131009,2014-03-01,2014-03-05,"Standard Class",SC-20380,"Shahid Collister",Consumer,"United States","El Paso",Texas,79907,Central,OFF-FA-10004395,"Office Supplies",Fasteners,"Plymouth Boxed Rubber Bands by Plymouth",18.84,5,0.2,-3.5325
7951,CA-2014-131009,2014-03-01,2014-03-05,"Standard Class",SC-20380,"Shahid Collister",Consumer,"United States","El Paso",Texas,79907,Central,OFF-ST-10001469,"Office Supplies",Storage,"Fellowes Bankers Box Recycled Super Stor/Drawer",129.552,3,0.2,-22.6716
2076,CA-2014-131051,2014-12-01,2014-12-05,"Standard Class",TR-21325,"Toby Ritter",Consumer,"United States","San Francisco",California,94122,West,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3,0,28.518
6139,CA-2014-131247,2014-03-30,2014-04-04,"Standard Class",GA-14725,"Guy Armstrong",Consumer,"United States","San Francisco",California,94110,West,FUR-BO-10001337,Furniture,Bookcases,"O'Sullivan Living Dimensions 2-Shelf Bookcases",205.666,2,0.15,-12.098
2982,CA-2014-131310,2014-07-12,2014-07-18,"Standard Class",CL-12565,"Clay Ludtke",Consumer,"United States",Seattle,Washington,98115,West,FUR-CH-10001797,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",123.136,4,0.2,13.8528
2983,CA-2014-131310,2014-07-12,2014-07-18,"Standard Class",CL-12565,"Clay Ludtke",Consumer,"United States",Seattle,Washington,98115,West,OFF-BI-10003094,"Office Supplies",Binders,"Self-Adhesive Ring Binder Labels",11.264,4,0.2,3.8016
8452,CA-2014-131387,2014-04-28,2014-04-30,"First Class",AI-10855,"Arianne Irving",Consumer,"United States","San Francisco",California,94122,West,TEC-PH-10001459,Technology,Phones,"Samsung Galaxy Mega 6.3",1679.96,5,0.2,125.997
598,CA-2014-131450,2014-08-08,2014-08-15,"Standard Class",LR-16915,"Lena Radford",Consumer,"United States","San Diego",California,92024,West,FUR-FU-10001979,Furniture,Furnishings,"Dana Halogen Swing-Arm Architect Lamp",327.76,8,0,91.7728
595,CA-2014-131450,2014-08-08,2014-08-15,"Standard Class",LR-16915,"Lena Radford",Consumer,"United States","San Diego",California,92024,West,OFF-AP-10004708,"Office Supplies",Appliances,"Fellowes Superior 10 Outlet Split Surge Protector",76.12,2,0,22.0748
596,CA-2014-131450,2014-08-08,2014-08-15,"Standard Class",LR-16915,"Lena Radford",Consumer,"United States","San Diego",California,92024,West,TEC-CO-10004115,Technology,Copiers,"Sharp AL-1530CS Digital Copier",1199.976,3,0.2,434.9913
597,CA-2014-131450,2014-08-08,2014-08-15,"Standard Class",LR-16915,"Lena Radford",Consumer,"United States","San Diego",California,92024,West,TEC-PH-10002398,Technology,Phones,"AT&T 1070 Corded Phone",445.96,5,0.2,55.745
3199,CA-2014-131527,2014-12-01,2014-12-07,"Standard Class",TB-21280,"Toby Braunhardt",Consumer,"United States",Jacksonville,"North Carolina",28540,South,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",95.968,4,0.2,9.5968
5688,CA-2014-131541,2014-07-28,2014-07-28,"Same Day",CK-12205,"Chloris Kastensmidt",Consumer,"United States",Apopka,Florida,32712,South,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",129.888,6,0.2,12.9888
5689,CA-2014-131541,2014-07-28,2014-07-28,"Same Day",CK-12205,"Chloris Kastensmidt",Consumer,"United States",Apopka,Florida,32712,South,OFF-EN-10000781,"Office Supplies",Envelopes,"#10- 4 1/8" x 9 1/2"" Recycled Envelopes"",48.944,7,0.2,16.5186
5687,CA-2014-131541,2014-07-28,2014-07-28,"Same Day",CK-12205,"Chloris Kastensmidt",Consumer,"United States",Apopka,Florida,32712,South,OFF-FA-10000621,"Office Supplies",Fasteners,"OIC Colored Binder Clips, Assorted Sizes",14.32,5,0.2,5.191
8265,CA-2014-131800,2014-12-30,2015-01-04,"Standard Class",AJ-10960,"Astrea Jones",Consumer,"United States","New York City","New York",10035,East,OFF-AP-10004136,"Office Supplies",Appliances,"Kensington 6 Outlet SmartSocket Surge Protector",122.94,3,0,30.735
8266,CA-2014-131800,2014-12-30,2015-01-04,"Standard Class",AJ-10960,"Astrea Jones",Consumer,"United States","New York City","New York",10035,East,OFF-BI-10003429,"Office Supplies",Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.448,7,0.2,12.8499
1998,CA-2014-131905,2014-02-06,2014-02-09,"First Class",ND-18460,"Neil Ducich",Corporate,"United States",Chesapeake,Virginia,23320,South,OFF-LA-10002787,"Office Supplies",Labels,"Avery 480",15,4,0,7.2
2000,CA-2014-131905,2014-02-06,2014-02-09,"First Class",ND-18460,"Neil Ducich",Corporate,"United States",Chesapeake,Virginia,23320,South,TEC-PH-10001615,Technology,Phones,"AT&T CL82213",144.95,5,0,42.0355
1999,CA-2014-131905,2014-02-06,2014-02-09,"First Class",ND-18460,"Neil Ducich",Corporate,"United States",Chesapeake,Virginia,23320,South,TEC-PH-10003645,Technology,Phones,"Aastra 57i VoIP phone",161.61,1,0,42.0186
245,CA-2014-131926,2014-06-01,2014-06-06,"Second Class",DW-13480,"Dianna Wilson","Home Office","United States",Lakeville,Minnesota,55044,Central,FUR-CH-10004063,Furniture,Chairs,"Global Deluxe High-Back Manager's Chair",2001.86,7,0,580.5394
248,CA-2014-131926,2014-06-01,2014-06-06,"Second Class",DW-13480,"Dianna Wilson","Home Office","United States",Lakeville,Minnesota,55044,Central,OFF-AP-10002945,"Office Supplies",Appliances,"Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room",1503.25,5,0,496.0725
249,CA-2014-131926,2014-06-01,2014-06-06,"Second Class",DW-13480,"Dianna Wilson","Home Office","United States",Lakeville,Minnesota,55044,Central,OFF-PA-10000061,"Office Supplies",Paper,"Xerox 205",25.92,4,0,12.4416
247,CA-2014-131926,2014-06-01,2014-06-06,"Second Class",DW-13480,"Dianna Wilson","Home Office","United States",Lakeville,Minnesota,55044,Central,OFF-PA-10004082,"Office Supplies",Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0,23.94
246,CA-2014-131926,2014-06-01,2014-06-06,"Second Class",DW-13480,"Dianna Wilson","Home Office","United States",Lakeville,Minnesota,55044,Central,OFF-ST-10002276,"Office Supplies",Storage,"Safco Steel Mobile File Cart",166.72,2,0,41.68
7599,CA-2014-131947,2014-09-17,2014-09-22,"Standard Class",JA-15970,"Joseph Airdo",Consumer,"United States",Springfield,Oregon,97477,West,OFF-AR-10000411,"Office Supplies",Art,"Boston 16701 Slimline Battery Pencil Sharpener",38.256,3,0.2,4.782
7598,CA-2014-131947,2014-09-17,2014-09-22,"Standard Class",JA-15970,"Joseph Airdo",Consumer,"United States",Springfield,Oregon,97477,West,OFF-AR-10001473,"Office Supplies",Art,"Newell 313",5.248,2,0.2,0.4592
7600,CA-2014-131947,2014-09-17,2014-09-22,"Standard Class",JA-15970,"Joseph Airdo",Consumer,"United States",Springfield,Oregon,97477,West,OFF-PA-10000246,"Office Supplies",Paper,"Riverleaf Stik-Withit Designer Note Cubes",40.24,5,0.2,13.078
7602,CA-2014-131947,2014-09-17,2014-09-22,"Standard Class",JA-15970,"Joseph Airdo",Consumer,"United States",Springfield,Oregon,97477,West,OFF-PA-10003039,"Office Supplies",Paper,"Xerox 1960",148.704,6,0.2,46.47
7603,CA-2014-131947,2014-09-17,2014-09-22,"Standard Class",JA-15970,"Joseph Airdo",Consumer,"United States",Springfield,Oregon,97477,West,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92,10,0.2,16.776
7601,CA-2014-131947,2014-09-17,2014-09-22,"Standard Class",JA-15970,"Joseph Airdo",Consumer,"United States",Springfield,Oregon,97477,West,TEC-MA-10004086,Technology,Machines,"Plantronics Single Ear Headset",29.925,5,0.7,-21.945
9114,CA-2014-132010,2014-10-13,2014-10-15,"First Class",MA-17995,"Michelle Arnett","Home Office","United States",Richmond,Virginia,23223,South,OFF-BI-10002432,"Office Supplies",Binders,"Wilson Jones Standard D-Ring Binders",15.18,3,0,7.1346
9111,CA-2014-132010,2014-10-13,2014-10-15,"First Class",MA-17995,"Michelle Arnett","Home Office","United States",Richmond,Virginia,23223,South,OFF-EN-10003160,"Office Supplies",Envelopes,"Pastel Pink Envelopes",36.4,5,0,17.472
9113,CA-2014-132010,2014-10-13,2014-10-15,"First Class",MA-17995,"Michelle Arnett","Home Office","United States",Richmond,Virginia,23223,South,OFF-ST-10003641,"Office Supplies",Storage,"Space Solutions Industrial Galvanized Steel Shelving.",315.2,4,0,6.304
9112,CA-2014-132010,2014-10-13,2014-10-15,"First Class",MA-17995,"Michelle Arnett","Home Office","United States",Richmond,Virginia,23223,South,TEC-AC-10001542,Technology,Accessories,"SanDisk Cruzer 16 GB USB Flash Drive",22.96,2,0,4.3624
4996,CA-2014-132227,2014-11-04,2014-11-10,"Standard Class",SZ-20035,"Sam Zeldin","Home Office","United States","New York City","New York",10011,East,OFF-BI-10000962,"Office Supplies",Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2" X 14"" 7/8"""",52.064,4,0.2,18.8732
5469,CA-2014-132451,2014-09-26,2014-09-27,"First Class",KF-16285,"Karen Ferguson","Home Office","United States","San Diego",California,92105,West,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3,0.2,73.194
5470,CA-2014-132451,2014-09-26,2014-09-27,"First Class",KF-16285,"Karen Ferguson","Home Office","United States","San Diego",California,92105,West,OFF-PA-10004888,"Office Supplies",Paper,"Xerox 217",19.44,3,0,9.3312
739,CA-2014-132500,2014-09-08,2014-09-12,"Standard Class",GZ-14470,"Gary Zandusky",Consumer,"United States","San Francisco",California,94110,West,TEC-AC-10001383,Technology,Accessories,"Logitech Wireless Touch Keyboard K400",49.98,2,0,8.4966
5418,CA-2014-132542,2014-10-06,2014-10-08,"Second Class",AM-10360,"Alice McCarthy",Corporate,"United States",Omaha,Nebraska,68104,Central,OFF-BI-10004099,"Office Supplies",Binders,"GBC VeloBinder Strips",15.36,2,0,7.68
1812,CA-2014-132612,2014-06-09,2014-06-11,"Second Class",FO-14305,"Frank Olsen",Consumer,"United States",Harrisonburg,Virginia,22801,South,FUR-TA-10004534,Furniture,Tables,"Bevis 44 x 96 Conference Tables",1441.3,7,0,245.021
7378,CA-2014-132787,2014-09-19,2014-09-23,"Standard Class",MC-18130,"Mike Caudle",Corporate,"United States",Seattle,Washington,98115,West,OFF-ST-10001321,"Office Supplies",Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0,24.9804
3827,CA-2014-132801,2014-10-07,2014-10-12,"Standard Class",JG-15805,"John Grady",Corporate,"United States",Dallas,Texas,75217,Central,OFF-ST-10001228,"Office Supplies",Storage,"Fellowes Personal Hanging Folder Files, Navy",107.44,10,0.2,10.744
4876,CA-2014-132864,2014-12-02,2014-12-07,"Standard Class",KN-16390,"Katherine Nockton",Corporate,"United States",Columbus,Ohio,43229,East,TEC-AC-10001267,Technology,Accessories,"Imation32GB Pocket Pro USB 3.0Flash Drive- 32 GB - Black - 1 P ...",119.8,5,0.2,29.95
8949,CA-2014-132913,2014-12-24,2014-12-26,"First Class",AS-10090,"Adam Shillingsburg",Consumer,"United States","San Diego",California,92037,West,OFF-AP-10003278,"Office Supplies",Appliances,"Belkin 7-Outlet SurgeMaster Home Series",13.97,1,0,3.6322
926,CA-2014-132962,2014-09-13,2014-09-16,"First Class",JM-15535,"Jessica Myrick",Consumer,"United States",Philadelphia,Pennsylvania,19143,East,OFF-PA-10003543,"Office Supplies",Paper,"Xerox 1985",15.552,3,0.2,5.4432
927,CA-2014-132962,2014-09-13,2014-09-16,"First Class",JM-15535,"Jessica Myrick",Consumer,"United States",Philadelphia,Pennsylvania,19143,East,TEC-AC-10004353,Technology,Accessories,"Hypercom P1300 Pinpad",252,5,0.2,53.55
8921,CA-2014-132983,2014-04-28,2014-05-03,"Standard Class",DS-13180,"David Smith",Corporate,"United States",Jamestown,"New York",14701,East,TEC-AC-10000736,Technology,Accessories,"Logitech G600 MMO Gaming Mouse",159.98,2,0,57.5928
7003,CA-2014-133158,2014-08-19,2014-08-21,"Second Class",DW-13195,"David Wiener",Corporate,"United States","Los Angeles",California,90045,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",289.24,7,0,26.0316
7004,CA-2014-133158,2014-08-19,2014-08-21,"Second Class",DW-13195,"David Wiener",Corporate,"United States","Los Angeles",California,90045,West,OFF-BI-10000632,"Office Supplies",Binders,"Satellite Sectional Post Binders",69.456,2,0.2,22.5732
3955,CA-2014-133228,2014-04-04,2014-04-09,"Standard Class",MS-17710,"Maurice Satty",Consumer,"United States",Detroit,Michigan,48205,Central,FUR-FU-10004020,Furniture,Furnishings,"Advantus Panel Wall Acrylic Frame",5.47,1,0,2.3521
3956,CA-2014-133228,2014-04-04,2014-04-09,"Standard Class",MS-17710,"Maurice Satty",Consumer,"United States",Detroit,Michigan,48205,Central,OFF-AR-10001955,"Office Supplies",Art,"Newell 319",79.36,4,0,23.808
1746,CA-2014-133270,2014-06-06,2014-06-09,"First Class",BM-11785,"Bryan Mills",Consumer,"United States",Rochester,"New York",14609,East,OFF-AR-10002656,"Office Supplies",Art,"Sanford Liquid Accent Highlighters",13.36,2,0,4.9432
6336,CA-2014-133305,2014-07-11,2014-07-15,"Standard Class",MH-17455,"Mark Hamilton",Consumer,"United States","New York City","New York",10011,East,OFF-BI-10002954,"Office Supplies",Binders,"Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders",18.28,5,0.2,6.398
6335,CA-2014-133305,2014-07-11,2014-07-15,"Standard Class",MH-17455,"Mark Hamilton",Consumer,"United States","New York City","New York",10011,East,OFF-PA-10001970,"Office Supplies",Paper,"Xerox 1881",49.12,4,0,23.0864
7611,CA-2014-133354,2014-02-22,2014-02-24,"First Class",SA-20830,"Sue Ann Reed",Consumer,"United States","Moreno Valley",California,92553,West,OFF-PA-10001800,"Office Supplies",Paper,"Xerox 220",19.44,3,0,9.3312
9001,CA-2014-133389,2014-06-22,2014-06-22,"Same Day",TB-21280,"Toby Braunhardt",Consumer,"United States",Phoenix,Arizona,85023,West,OFF-BI-10001553,"Office Supplies",Binders,"SpineVue Locking Slant-D Ring Binders by Cardinal",8.226,3,0.7,-6.0324
5285,CA-2014-133424,2014-03-30,2014-04-04,"Standard Class",Dl-13600,"Dorris liebe",Corporate,"United States",Seattle,Washington,98105,West,OFF-LA-10002312,"Office Supplies",Labels,"Avery 490",44.4,3,0,22.2
5284,CA-2014-133424,2014-03-30,2014-04-04,"Standard Class",Dl-13600,"Dorris liebe",Corporate,"United States",Seattle,Washington,98105,West,OFF-ST-10002957,"Office Supplies",Storage,"Sterilite Show Offs Storage Containers",15.84,3,0,0
6146,CA-2014-133543,2014-12-22,2014-12-26,"Standard Class",KM-16660,"Khloe Miller",Consumer,"United States","San Jose",California,95123,West,OFF-AR-10003394,"Office Supplies",Art,"Newell 332",11.76,4,0,3.1752
7681,CA-2014-133592,2014-12-31,2015-01-07,"Standard Class",KM-16375,"Katherine Murray","Home Office","United States",Providence,"Rhode Island",2908,East,FUR-BO-10000362,Furniture,Bookcases,"Sauder Inglewood Library Bookcases",341.96,2,0,78.6508
7682,CA-2014-133592,2014-12-31,2015-01-07,"Standard Class",KM-16375,"Katherine Murray","Home Office","United States",Providence,"Rhode Island",2908,East,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",605.88,6,0,151.47
7679,CA-2014-133592,2014-12-31,2015-01-07,"Standard Class",KM-16375,"Katherine Murray","Home Office","United States",Providence,"Rhode Island",2908,East,OFF-PA-10002586,"Office Supplies",Paper,"Xerox 1970",14.94,3,0,7.0218
7678,CA-2014-133592,2014-12-31,2015-01-07,"Standard Class",KM-16375,"Katherine Murray","Home Office","United States",Providence,"Rhode Island",2908,East,OFF-PA-10003228,"Office Supplies",Paper,"Xerox 1917",195.64,4,0,91.9508
7680,CA-2014-133592,2014-12-31,2015-01-07,"Standard Class",KM-16375,"Katherine Murray","Home Office","United States",Providence,"Rhode Island",2908,East,TEC-AC-10002049,Technology,Accessories,"Plantronics Savi W720 Multi-Device Wireless Headset System",1687.8,4,0,742.632
8683,CA-2014-133634,2014-11-05,2014-11-10,"Standard Class",SR-20740,"Steven Roelle","Home Office","United States",Arlington,Virginia,22204,South,TEC-AC-10002550,Technology,Accessories,"Maxell 4.7GB DVD-RW 3/Pack",47.79,3,0,16.2486
202,CA-2014-133690,2014-08-03,2014-08-05,"First Class",BS-11755,"Bruce Stewart",Consumer,"United States",Denver,Colorado,80219,West,FUR-TA-10004289,Furniture,Tables,"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables",218.75,2,0.5,-161.875
203,CA-2014-133690,2014-08-03,2014-08-05,"First Class",BS-11755,"Bruce Stewart",Consumer,"United States",Denver,Colorado,80219,West,OFF-AP-10003622,"Office Supplies",Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925
4241,CA-2014-133704,2014-09-20,2014-09-26,"Standard Class",MA-17995,"Michelle Arnett","Home Office","United States","Los Angeles",California,90004,West,OFF-AP-10001366,"Office Supplies",Appliances,"Staple holder",43.92,4,0,11.8584
4242,CA-2014-133704,2014-09-20,2014-09-26,"Standard Class",MA-17995,"Michelle Arnett","Home Office","United States","Los Angeles",California,90004,West,OFF-BI-10001636,"Office Supplies",Binders,"Ibico Plastic and Wire Spiral Binding Combs",20.232,3,0.2,6.5754
491,CA-2014-133753,2014-06-09,2014-06-13,"Second Class",CW-11905,"Carl Weiss","Home Office","United States",Huntsville,Texas,77340,Central,OFF-AR-10001953,"Office Supplies",Art,"Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener",70.368,2,0.2,6.1572
490,CA-2014-133753,2014-06-09,2014-06-13,"Second Class",CW-11905,"Carl Weiss","Home Office","United States",Huntsville,Texas,77340,Central,TEC-AC-10000303,Technology,Accessories,"Logitech M510 Wireless Mouse",63.984,2,0.2,10.3974
489,CA-2014-133753,2014-06-09,2014-06-13,"Second Class",CW-11905,"Carl Weiss","Home Office","United States",Huntsville,Texas,77340,Central,TEC-PH-10000376,Technology,Phones,"Square Credit Card Reader",7.992,1,0.2,0.5994
4908,CA-2014-133809,2014-11-18,2014-11-23,"Second Class",MS-17530,"MaryBeth Skach",Consumer,"United States",Fairfield,Ohio,45014,East,OFF-BI-10001757,"Office Supplies",Binders,"Pressboard Hanging Data Binders for Unburst Sheets",11.808,8,0.7,-8.6592
4909,CA-2014-133809,2014-11-18,2014-11-23,"Second Class",MS-17530,"MaryBeth Skach",Consumer,"United States",Fairfield,Ohio,45014,East,TEC-PH-10004875,Technology,Phones,"PNY Rapid USB Car Charger - Black",9.588,2,0.4,-2.0774
7569,CA-2014-133830,2014-12-05,2014-12-10,"Standard Class",RL-19615,"Rob Lucas",Consumer,"United States","Los Angeles",California,90045,West,OFF-AR-10003045,"Office Supplies",Art,"Prang Colored Pencils",26.46,9,0,11.907
7571,CA-2014-133830,2014-12-05,2014-12-10,"Standard Class",RL-19615,"Rob Lucas",Consumer,"United States","Los Angeles",California,90045,West,OFF-FA-10002280,"Office Supplies",Fasteners,"Advantus Plastic Paper Clips",15,3,0,7.2
7570,CA-2014-133830,2014-12-05,2014-12-10,"Standard Class",RL-19615,"Rob Lucas",Consumer,"United States","Los Angeles",California,90045,West,OFF-PA-10001363,"Office Supplies",Paper,"Xerox 1933",49.12,4,0,23.0864
862,CA-2014-133851,2014-06-09,2014-06-16,"Standard Class",CM-12445,"Chuck Magee",Consumer,"United States","San Francisco",California,94122,West,OFF-AR-10003752,"Office Supplies",Art,"Deluxe Chalkboard Eraser Cleaner",23.1,2,0,10.626
861,CA-2014-133851,2014-06-09,2014-06-16,"Standard Class",CM-12445,"Chuck Magee",Consumer,"United States","San Francisco",California,94122,West,OFF-SU-10001225,"Office Supplies",Supplies,"Staple remover",7.36,2,0,0.1472
9833,CA-2014-133963,2014-05-18,2014-05-22,"Second Class",GA-14515,"George Ashbrook",Consumer,"United States",Dallas,Texas,75220,Central,OFF-PA-10001526,"Office Supplies",Paper,"Xerox 1949",3.984,1,0.2,1.4442
885,CA-2014-134061,2014-04-29,2014-05-04,"Standard Class",LL-16840,"Lauren Leatherbury",Consumer,"United States",Rochester,"New York",14609,East,FUR-FU-10001424,Furniture,Furnishings,"Dax Clear Box Frame",17.46,2,0,5.9364
6388,CA-2014-134103,2014-01-30,2014-02-04,"Standard Class",MV-18190,"Mike Vittorini",Consumer,"United States",Detroit,Michigan,48234,Central,OFF-PA-10001204,"Office Supplies",Paper,"Xerox 1972",10.56,2,0,4.752
6389,CA-2014-134103,2014-01-30,2014-02-04,"Standard Class",MV-18190,"Mike Vittorini",Consumer,"United States",Detroit,Michigan,48234,Central,OFF-ST-10000991,"Office Supplies",Storage,"Space Solutions HD Industrial Steel Shelving.",229.94,2,0,6.8982
9157,CA-2014-134215,2014-08-04,2014-08-08,"Standard Class",ML-17395,"Marina Lichtenstein",Corporate,"United States",Bangor,Maine,4401,East,OFF-AP-10001271,"Office Supplies",Appliances,"Eureka The Boss Cordless Rechargeable Stick Vac",101.96,2,0,27.5292
9158,CA-2014-134215,2014-08-04,2014-08-08,"Standard Class",ML-17395,"Marina Lichtenstein",Corporate,"United States",Bangor,Maine,4401,East,OFF-PA-10004353,"Office Supplies",Paper,"Southworth 25% Cotton Premium Laser Paper and Envelopes",259.74,13,0,124.6752
9159,CA-2014-134215,2014-08-04,2014-08-08,"Standard Class",ML-17395,"Marina Lichtenstein",Corporate,"United States",Bangor,Maine,4401,East,TEC-AC-10002473,Technology,Accessories,"Maxell 4.7GB DVD-R",255.42,9,0,104.7222
1550,CA-2014-134278,2014-07-06,2014-07-08,"First Class",EP-13915,"Emily Phan",Consumer,"United States","New York City","New York",10011,East,TEC-CO-10001046,Technology,Copiers,"Canon Imageclass D680 Copier / Fax",559.992,1,0.2,174.9975
